imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0103192,Vegas in Space,Vegas in Space,1991,1991-10-01,"Comedy, Sci-Fi",85,USA,English,Phillip R. Ford,"Doris Fish, Miss X",Troma Entertainment,"Doris Fish, Miss X, Ginger Quest, Ramona Fischer, Lori Naslund, Timmy Spence, Tippi, Freida Lay, Arturo Galster, Silvana Nova, Sandelle Kincaid, Tommy Pace, Jennifer Blowdryer, John Canalli, Janice Sukaitis","After some rare gems go missing on a distant planet where men are not allowed, three soldiers posing as women are sent from Earth to aid in the investigation.",4.7,337,,,,,15.0,5.0,29,vegas in space
tt0103336,Zombie '90: Extreme Pestilence,Zombie '90: Extreme Pestilence,1991,1991,"Horror, Sci-Fi",75,Germany,"German, English",Andreas Schnaas,Andreas Schnaas,,"Matthias Kerl, Ralf Hess, Mathias Abbes, Marc Trinkhaus, Christian Biallas, Wolfgang Hinz, Matti Krolzig, Petra Runge",Two doctors are trying to stop a rampant epidemic of zombieism. They fend off zombies spilling many a gallon of blood in the process.,3.1,586,,,,,34.0,18.0,24,zombie '90: extreme pestilence
tt0103644,Alien³,Alien³,1992,1992-10-02,"Action, Horror, Sci-Fi",114,USA,English,David Fincher,"Dan O'Bannon, Ronald Shusett",Twentieth Century Fox,"Sigourney Weaver, Charles S. Dutton, Charles Dance, Paul McGann, Brian Glover, Ralph Brown, Danny Webb, Christopher John Fields, Holt McCallany, Lance Henriksen, Christopher Fairbank, Carl Chase, Leon Herbert, Vincenzo Nicoli, Pete Postlethwaite","After her last encounter, Ellen Ripley crash-lands on Fiorina 161, a maximum security prison. When a series of strange and deadly events occur shortly after her arrival, Ripley realizes that she has brought along an unwelcome visitor.",6.5,271736,$ 50000000,$ 55473545,$ 159814498,59.0,909.0,263.0,37,alien³
tt0103923,Capitan America,Captain America,1990,1990-12-14,"Action, Adventure, Sci-Fi",97,"USA, Yugoslavia",English,Albert Pyun,"Joe Simon, Jack Kirby",21st Century Film Corporation,"Matt Salinger, Ronny Cox, Ned Beatty, Darren McGavin, Michael Nouri, Scott Paulin, Kim Gillingham, Melinda Dillon, Bill Mumy, Francesca Neri, Carla Cassola, Massimilio Massimi, Wayde Preston, Norbert Weisser, Garette Ratliff Henson","Frozen in the ice for decades, Captain America is freed to battle against archcriminal The Red Skull.",3.2,11061,$ 3000000,,,,135.0,90.0,17,captain america
tt0104055,Dark Vengeance,Dark Vengeance,1992,1993-08-18,"Action, Sci-Fi",92,USA,English,Faruque Ahmed,"Faruque Ahmed, Ronald D. Herbst",Fahmed Entertainment Inc.,"Jay Roberts Jr., Denice Duff, John Croshaw, Archie Gibson, Wayne Duvall, Jeff Sable, Mindi Miller, Steve Blanchard, Phil Sky, Paul Coulj, Velma Wayland, Mordechai Raphael, Chris Gardner, Joseph Lucus, Michael Jacobs",Set in a distant post-apocalyptic future when the environment has been blasted into a poisoned wasteland and society has degenerated to rule by competing hordes of marauding gangs. There is...,2.8,134,,,,,3.0,4.0,30,dark vengeance
tt0104106,Digeh che khabar?,Digeh che khabar?,1992,1992-09-23,"Comedy, Sci-Fi",110,Iran,Persian,Tahmineh Milani,Tahmineh Milani,Farabi Cinema Foundation,"Mahaya Petrossian, Danial Hakimi, Jahangir Almasi, Rashid Aslani, Elsa Firouz Azar, Hamid Jebeli, Parvin Solaymani",The film is about an imaginative and lively student who transforms her immediate family and surroundings when she talks herself into writing a novel.,5.8,173,,,,,,,24,digeh che khabar?
tt0104291,Amore per sempre,Forever Young,1992,1993-04-08,"Drama, Romance, Sci-Fi",102,USA,English,Steve Miner,J.J. Abrams,Warner Bros.,"Mel Gibson, Jamie Lee Curtis, Elijah Wood, Isabel Glasser, George Wendt, Joe Morton, Nicolas Surovy, David Marshall Grant, Robert Hy Gorman, Millie Slavin, Michael A. Goorjian, Veronica Lauren, Art LaFleur, Eric Pierpoint, Walton Goggins","During a cryogenics test, a pilot frozen in 1939 awakes in 1992 but time is running out, as his body starts to age rapidly.",6.3,43708,,$ 55956187,$ 127956187,,59.0,22.0,24,forever young
tt0104299,Freejack - In fuga nel futuro,Freejack,1992,1992-01-17,"Action, Crime, Sci-Fi",110,USA,English,Geoff Murphy,"Robert Sheckley, Steven Pressfield",Morgan Creek Entertainment,"Emilio Estevez, Mick Jagger, Rene Russo, Anthony Hopkins, Jonathan Banks, David Johansen, Amanda Plummer, Grand L. Bush, Frankie Faison, John Shea, Esai Morales, Wilbur Fitzgerald, Jerry Hall, Glen Trotiner, Jody Waddell","Bounty hunters from the future transport a doomed race car driver to New York City in 2009, where his mind will be replaced with that of a dead billionaire.",5.4,14676,$ 30000000,$ 17129026,$ 17129026,,71.0,45.0,29,freejack
tt0104362,Timescape,Timescape,1991,1992-05-09,"Mystery, Sci-Fi",99,USA,English,David Twohy,"Henry Kuttner, C.L. Moore",Channel Communications,"Jeff Daniels, Ariana Richards, Emilia Crow, Jim Haynie, Marilyn Lightstone, George Murdock, David Wells, Nicholas Guest, Robert Colbert, Time Winters, Anna Neill, Willie Rack, Mimi Craven, Jacquie McClure, Steven Gilborn","Before they can complete renovations on their new inn, Widower (Ben Wilson) and daughter (Hillary) are visited by a woman seeking immediate lodging for her strange group of travellers. Why ...",6.5,2393,,,,,26.0,7.0,31,timescape
tt0104516,Interceptor - Agguato nel cielo,Interceptor,1992,1993-01-09,"Action, Sci-Fi",92,USA,English,Michael Cohn,"John Brancato, Michael Ferris",Trimark Pictures,"Jürgen Prochnow, Andrew Divoff, Elizabeth Morehead, J. Kenneth Campbell, Jon Cedar, Daniel Namath, Woodford Croft, Lawrence Cook, Michael Buice, Rick Marzan, Thom Adcox-Hernandez, John Prosky, Tim Moran, Jon Conrad Pochron, Billy Bates","A U.S. Air Force officer tries to stop a murderous group of terrorists who are trying to steal two top secret F-117A Stealth Fighters from the cargo hold of a gigantic C-5 Galaxy Transport flying at 30,000 feet over the Pacific Ocean.",4.8,584,,,,,11.0,4.0,42,interceptor
