imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0054190,I quattro disperati,The Plunderers,1960,1960-11-05,Western,94,USA,"English, Spanish",Joseph Pevney,Bob Barbash,Scott R. Dunlap Productions,"Jeff Chandler, John Saxon, Dolores Hart, Marsha Hunt, Jay C. Flippen, Ray Stricklyn, James Westerfield, Dee Pollock, Roger Torrey, Vaughn Taylor, Harvey Stephens, Joseph Hamilton, Kenneth Patterson, William Challee, Ray Ferrell","When four rowdy cowhands ride into a small town and make trouble, no one seems willing or able to take them on, not even Sam Christy, the toughest man in town. But then there is a murder.",6.6,245,,,,,13.0,7.0,37,the plunderers
tt0054292,I dannati e gli eroi,Sergeant Rutledge,1960,1960-10-21,"Crime, Western",111,USA,English,John Ford,"James Warner Bellah, Willis Goldbeck",Warner Bros.,"Jeffrey Hunter, Constance Towers, Billie Burke, Woody Strode, Juano Hernandez, Willis Bouchey, Carleton Young, Judson Pratt","Respected black cavalry Sergeant Brax Rutledge stands court-martial for raping and killing a white woman and murdering her father, his superior officer.",7.4,3882,,,,,39.0,28.0,22,sergeant rutledge
tt0054372,Dieci uomini coraggiosi,Ten Who Dared,1960,1960-11-01,"Adventure, Family, Western",92,USA,English,William Beaudine,"John Wesley Powell, Lawrence Edward Watkin",Walt Disney Productions,"Brian Keith, John Beal, James Drury, R.G. Armstrong, Ben Johnson, L.Q. Jones, Dan Sheridan, David Stollery, Stan Jones, David Frankham",Major John Wesley Powell leads an expedition through the Grand Canyon to chart the Colorado River.,5.8,198,,,,,4.0,,16,ten who dared
tt0054457,I draghi del West,Walk Like a Dragon,1960,1960-06-01,"Action, Romance, Western",95,USA,English,James Clavell,"James Clavell, Daniel Mainwaring",James Clavell Productions,"Jack Lord, Nobu McCarthy, James Shigeta, Mel Tormé, Josephine Hutchinson, Rodolfo Acosta, Benson Fong, Michael Pate, Lilyan Chauvin, Don Kennedy, Don 'Red' Barry, Lester Matthews, Michael Ross, Charles Irwin, Tom Kennedy","California, 1870s. The cowboy Lincoln 'Linc' Bartlett finds out there's a slave auction of Chinese women in San Francisco and he intervenes and purchases the Chinese Kim Sung from the ...",7.1,111,,,,,12.0,4.0,31,walk like a dragon
tt0054715,I canadesi,The Canadians,1961,1961-03-11,Western,85,UK,English,Burt Kennedy,Burt Kennedy,Associated Producers (API),"Robert Ryan, John Dehner, Torin Thatcher, Burt Metcalfe, John Sutton, Jack Creley, Scott Peters, Richard Alden, Teresa Stratas","When the Sioux come to Canada, the Canadians permit them to stay in Canada if they come peacefully. However, some cowboys kill all inhabitants of one of their villages. The cowboys seek to ...",5.2,175,,,,,5.0,5.0,34,the canadians
tt0054740,Il coraggio e la sfida,The Singer Not the Song,1961,1961-03-24,"Drama, Western",132,UK,English,Roy Ward Baker,"Audrey Erskine-Lindop, Nigel Balchin",The Rank Organisation,"Dirk Bogarde, John Mills, Mylène Demongeot, Laurence Naismith, John Bentley, Leslie French, Eric Pohlmann, Norman Florence, Roger Delgado, Philip Gilbert, Selma Vaz Dias, Laurence Payne, Jacqueline Evans, Lee Montague, Serafina Di Leo","In a small Mexican town, a Catholic priest (Sir John Mills) and a local bandit (Sir Dirk Bogarde) clash, but the brave priest ultimately wins the outlaw's respect.",6.4,528,,,,,25.0,6.0,28,the singer not the song
tt0054909,The Gambler Wore a Gun,The Gambler Wore a Gun,1961,1961-05-05,"Action, Drama, Western",66,USA,English,Edward L. Cahn,"Orville H. Hampton, L.L. Foreman",Robert E. Kent Productions,"Jim Davis, Merry Anders, Mark Allen, Addison Richards, Robert Anderson, Don Dorrell, Charles Cane, Keith Richards, John Craig, Joe McGuinn, Morgan Shaan, Boyd 'Red' Morgan, Boyd Stockman, Jack Kenney, Eden Hartford",A gambler tries to help track down the men who hanged a rancher when he tried to thwart their cattle rustling operations by selling his ranch.,5.7,145,,,,,4.0,,26,the gambler wore a gun
tt0054934,L'oro dei sette santi,Gold of the Seven Saints,1961,1961-09-16,"Adventure, Western",88,USA,"English, Spanish",Gordon Douglas,"Leigh Brackett, Leonard Freeman",Warner Bros.,"Clint Walker, Roger Moore, Letícia Román, Robert Middleton, Chill Wills, Gene Evans, Roberto Contreras, Jack Williams, Art Stewart, Nestor Paiva","In Seven Saints, Utah, McCracken's outlaw gang is vying for fur trappers Jim Rainbolt and Shaun Garrett's gold nugget fortune that also catches the eye of Mexican bandit Gondora and his caballeros.",6.5,488,,,,,15.0,3.0,32,gold of the seven saints
tt0054939,Febbre di rivolta,Le goût de la violence,1961,1961-12-15,Western,85,"Italy, France, West Germany",French,Robert Hossein,"Robert Hossein, Louis Martin",Continental Produzione,"Robert Hossein, Giovanna Ralli, Mario Adorf, Hans H. Neubert, Madeleine Robinson, Dany Jacquet, Relja Basic, Petar Dobric, Mate Ergovic, Sanda Fiderseg, Mia Oremovic","""This European ""western"" by Robert Hossein (scripter, director, and lead) is set in an unnamed Latin American country suffering under a dictator. A revolution is underway, or at least there...",7.3,107,,,$ 6403831,,2.0,2.0,30,le goût de la violence
tt0054951,Pistole fiammeggianti,Gun Fight,1961,1961-05-01,Western,67,USA,English,Edward L. Cahn,"Gerald Drayson Adams, Richard Schayer",Zenith Pictures,"James Brown, Joan Staley, Gregg Palmer, Ron Soble, Ken Mayer, Walter Coy, Charles Cooper, James Parnell, Kate Murtagh, Andy Albin, Kim Winona, Jon Locke, Morgan Shaan, Monte Burkhart, David Donaldson","On the stagecoach to Laramie, Wayne Santley rescues singer Nora Brown from the advances of gambler Cole Fender. In Laramie, Wayne discovers his brother Brad is an outlaw, but he refuses to ...",5.1,122,,,,,6.0,1.0,33,gun fight
