imdb_title_id,title,original_title,year,date_published,genre,duration,country,language,director,writer,production_company,actors,description,avg_vote,votes,budget,usa_gross_income,worlwide_gross_income,metascore,reviews_from_users,reviews_from_critics,description_#words,movie_title
tt0042609,The Jackie Robinson Story,The Jackie Robinson Story,1950,1950-12-21,"Biography, Drama, Sport",77,USA,English,Alfred E. Green,"Arthur Mann, Lawrence Taylor",Jewel Pictures,"Jackie Robinson, Ruby Dee, Minor Watson, Louise Beavers, Richard Lane, Harry Shannon, Ben Lessy, William 'Bill' Spaulding, Billy Wayne, Joel Fluellen, Bernie Hamilton, Kenny Washington, Pat Flaherty, Larry McGrath, Emmett Smith","Biography of Jackie Robinson, the first black major league baseball player in the 20th century. Traces his career in the negro leagues and the major leagues.",6.4,1088,,,,,27.0,13.0,26,the jackie robinson story
tt0042641,Kill the Umpire,Kill the Umpire,1950,1950-04-27,"Comedy, Sport",78,USA,English,Lloyd Bacon,Frank Tashlin,Columbia Pictures,"William Bendix, Una Merkel, Ray Collins, Gloria Henry, Jeff Richards, Connie Marshall, William Frawley, Tom D'Andrea",An umpire-hating ex-baseball player loses many jobs because his passion for watching ball games during working hours but he decides to combine business with pleasure by becoming an umpire himself.,6.5,538,,,,,19.0,6.0,30,kill the umpire
tt0042894,Il messicano,Right Cross,1950,1950-10-06,"Drama, Sport",90,USA,English,John Sturges,Charles Schnee,Metro-Goldwyn-Mayer (MGM),"June Allyson, Dick Powell, Ricardo Montalban, Lionel Barrymore, Teresa Celli, Barry Kelley, Tom Powers, Mimi Aguglia, Marianne Stewart, John Gallaudet, Wally Maher, Larry Keating, Kenneth Tobey, Bert Davidson, John Hamilton","Prizefighter Johnny is in love with his promoter O'Malley's daughter Pat. His best friend, sports reporter Rick, is also in love with her but knows that she loves Johnny. Lonely Rick takes ...",5.9,387,$ 873000,,,,5.0,3.0,33,right cross
tt0043052,Indianapolis,To Please a Lady,1950,1950-10-13,"Action, Romance, Sport",91,USA,English,Clarence Brown,"Barré Lyndon, Marge Decker",Metro-Goldwyn-Mayer (MGM),"Clark Gable, Barbara Stanwyck, Adolphe Menjou, Will Geer, Roland Winters, William C. McGaw, Lela Bliss, Emory Parnell, Frank Jenks, Helen Spring, Bill Hickman, J. Lewis Smith, Ted Husing",A former war hero and midget car racer meets his match in a feisty reporter who blames his reckless tactics for an accidental racing death.,6.2,800,,,,,22.0,8.0,25,to please a lady
tt0043255,Gianni e Pinotto contro l'uomo invisibile,Bud Abbott Lou Costello Meet the Invisible Man,1951,1951-11-10,"Comedy, Sci-Fi, Sport",82,USA,English,Charles Lamont,"Hugh Wedlock Jr., Howard Snyder",Universal International Pictures (UI),"Bud Abbott, Lou Costello, Nancy Guild, Arthur Franz, Adele Jergens, Sheldon Leonard, William Frawley, Gavin Muir, Sam Balter, John Daheim",Two bumbling private eyes help a man wrongly accused of murder who has become invisible to help clear his name.,6.8,4753,$ 627000,,,,48.0,32.0,20,bud abbott lou costello meet the invisible man
tt0043359,Fiesta d'amore e di morte,The Brave Bulls,1951,1951-04-18,"Drama, Romance, Sport",106,USA,English,Robert Rossen,"John Bright, Tom Lea",Columbia Pictures,"Mel Ferrer, Miroslava, Anthony Quinn, Eugene Iglesias, José Torvay, Charlita, Jose Luis Vasquez, Alfonso Alvirez, Alfredo Aguilar, Francisco Balderas, Felipe Mota, Pepe López, Jose Meza, Vicente Cárdenas, Manuel Orozco","In 1950s Mexico, a famous bullfighter loses his nerve after he's injured and witnesses the death of another matador in the ring.",6.2,143,,,,,3.0,3.0,22,the brave bulls
tt0043363,L'amante del torero,Bullfighter and the Lady,1951,1951-06-07,"Drama, Romance, Sport",87,"USA, Mexico","English, Spanish",Budd Boetticher,"James Edward Grant, Budd Boetticher",John Wayne Productions,"Robert Stack, Joy Page, Gilbert Roland, Virginia Grey, John Hubbard, Katy Jurado, Antonio Gomez, Ismael Pérez, Rodolfo Acosta, Ruben Padilla, Darío Ramírez, Luis Briones, Luís Castro, Ricardo Torres 'Bombita', Alfonso Ramírez Calesero","Hoping to impress a beautiful senorita, an American visiting Mexico trains with a famous Mexican bullfighter and becomes a competing bullfighter himself.",6.8,489,,,,,11.0,16.0,22,bullfighter and the lady
tt0043621,The Harlem Globetrotters,The Harlem Globetrotters,1951,1951-10-24,"Drama, Sport",78,USA,English,"Phil Brown, Will Jason",Alfred Palca,Columbia Pictures,"Harlem Globetrotters, Thomas Gomez, Dorothy Dandridge, Bill Walker, Angela Clarke, Peter M. Thompson, Billy Brown, Roscoe Cumberland, William 'Pop' Gates, Marques Haynes, Louis 'Babe' Pressley, Ermer Robinson, Ted Strong, Reece 'Goose' Tatum, Frank Washington","Abe Saperstein, owner/manager of the world-famous ""Harlem Globetrotters"", an all-Negro professional basketball team, signs Billy Townsend, an All-American, to play with the ""Globetrotters.""...",6.0,144,,,,,6.0,,23,the harlem globetrotters
tt0043687,Pelle di rame,Jim Thorpe -- All-American,1951,1951-08-24,"Biography, Drama, Sport",107,USA,English,Michael Curtiz,"Douglas Morrow, Everett Freeman",Warner Bros.,"Burt Lancaster, Charles Bickford, Steve Cochran, Phyllis Thaxter, Dick Wesson, Jack Big Head, Sonny Chorre, Al Mejia, Hubie Kerns","The triumph and tragedy of Native American Jim Thorpe, who, after winning both the pentathlon and decathlon in the same Olympics, is stripped of his medals on a technicality.",7.0,1836,,,,,29.0,12.0,29,jim thorpe -- all-american
tt0043967,Il gatto milionario,Rhubarb,1951,1952-02-08,"Comedy, Family, Sport",94,USA,English,Arthur Lubin,"Dorothy Davenport, Francis M. Cockrell",Perlberg-Seaton Productions,"Ray Milland, Jan Sterling, Gene Lockhart, William Frawley, Elsie Holmes, Taylor Holmes, Willard Waterman, Henry Slate, James Griffith, Jim Hayward, Donald MacBride, Hal K. Dawson, Orangey","Rich, eccentric T.J. Banner adopts a feral cat who becomes an affectionate pet. Then T.J. dies, leaving to Rhubarb most of his money and a pro baseball team, the Brooklyn Loons. When the ...",6.9,591,,,,,19.0,7.0,34,rhubarb
tt0043994,Saturday's Hero,Saturday's Hero,1951,1951-09-10,"Drama, Sport",111,USA,English,David Miller,"Sidney Buchman, Millard Lampell",Columbia Pictures,"John Derek, Donna Reed, Sidney Blackmer, Alexander Knox, Elliott Lewis, Otto Hulett, Howard St. John, Aldo Ray, Alvin Baldock, Wilbur Robertson, Charles Barnes, Bill Martin, Mickey Knox, Sandro Giglio, Tito Vuolo",A star high school football player goes through the ups and downs of 'big-time' college athletics in the 1950's.,6.0,174,,,,,8.0,5.0,19,saturday's hero
tt0044119,Quel fenomeno di mio figlio,That's My Boy,1951,1951-05-31,"Comedy, Music, Sport",104,USA,English,Hal Walker,Cy Howard,Wallis-Hazen,"Dean Martin, Jerry Lewis, Ruth Hussey, Eddie Mayehoff, Marion Marshall, Polly Bergen, Hugh Sanders, John McIntire, Francis Pierlot, Lillian Randolph, Selmer Jackson, Tom Harmon, Gregg Palmer, Hazel Boyne","The greatest player in Ridgefield College history uses his influence and reputation to get his only son, a sickly, uncoordinated nerd, on the college football team with comic results.",6.3,859,,,,,13.0,5.0,29,that's my boy
tt0044437,La vita che sognava,Boots Malone,1952,1952-07-04,"Drama, Sport",102,USA,English,William Dieterle,"Milton Holmes, Harold Buchman",Columbia Pictures,"William Holden, Stanley Clements, Basil Ruysdael, Carl Benton Reid, Ralph Dumke, Ed Begley, Hugh Sanders, Harry Morgan, Ann Lee, Anthony Caruso, Billy Pearson, Johnny Stewart",Boots Malone is jockey's agent and a bit of a wheeler-dealer who went from living at the Ritz to living in a room at the stables when his star jockey was killed in an accident. After nearly...,7.0,335,,,,,6.0,6.0,37,boots malone
tt0044614,The Fighter,The Fighter,1952,1952-05-23,"Drama, Film-Noir, Sport",78,USA,English,Herbert Kline,"Aben Kandel, Herbert Kline",Alex Gottlieb Productions,"Richard Conte, Vanessa Brown, Lee J. Cobb, Frank Silvera, Roberta Haynes, Hugh Sanders, Claire Carleton, Martin Garralaga, Argentina Brunetti, Rodolfo Hoyos Jr., Margarita Padilla, Paul Fierro, Rico Alaniz, Paul Marion, Robert Wells","In Mexico, a young boxer uses his winnings to buy guns to avenge his family's murder.",6.0,106,,,,,9.0,,16,the fighter
tt0044714,Hold That Line,Hold That Line,1952,1952-03-23,"Action, Comedy, Sport",67,USA,English,William Beaudine,"Tim Ryan, Charles R. Marion",Monogram Pictures,"Leo Gorcey, Huntz Hall, John Bromfield, Veda Ann Borg, Mona Knox, Gloria Winters, Taylor Holmes, Bernard Gorcey, Gil Stratton, David Gorcey, Benny Bartlett, Francis Pierlot, Pierre Watkin, Robert Nichols, Paul Bryar","In a precursor to Trading Places (1983), the Bowery Boys are enrolled in a fancy college by a pair of rich snobs who think they can turn the Boys into classy guys. Sach becomes a football ...",6.3,248,,,,,15.0,3.0,37,hold that line
tt0044796,Kid Monk Baroni,Kid Monk Baroni,1952,1952-05-01,"Action, Drama, Sport",79,USA,English,Harold D. Schuster,"Aben Kandel, Dick Conway",Jack Broder Productions Inc.,"Richard Rober, Bruce Cabot, Allene Roberts, Mona Knox, Leonard Nimoy, Jack Larson, Budd Jaxon, Archer MacDonald, Kathleen Freeman, Joseph Mell, Paul Maxey, Stuart Randall, Wayne Mallory, Ted Avery, Madelynn Broder","""Kid"" Monk Baroni, the leader of a street gang, becomes a professional boxer to escape his life in Little Italy, New York.",6.3,114,,,,,9.0,3.0,22,kid monk baroni
tt0044860,Il temerario,The Lusty Men,1952,1953-02-21,"Action, Drama, Sport",113,USA,English,"Nicholas Ray, Robert Parrish","Horace McCoy, David Dortort",Wald/Krasna Productions,"Susan Hayward, Robert Mitchum, Arthur Kennedy, Arthur Hunnicutt, Frank Faylen, Walter Coy, Carol Nugent, Maria Hart, Lorna Thayer, Burt Mustin, Karen Randle, Jimmie Dodd, Eleanor Todd",Retired rodeo champion Jeff McCloud agrees to mentor novice rodeo contestant Wes Merritt against the wishes of Merritt's wife who fears the dangers of this rough sport.,7.4,2407,,,,,31.0,36.0,27,the lusty men
tt0045012,Lui e lei,Pat and Mike,1952,1952-12-16,"Comedy, Romance, Sport",95,USA,English,George Cukor,"Ruth Gordon, Garson Kanin",Metro-Goldwyn-Mayer (MGM),"Spencer Tracy, Katharine Hepburn, Aldo Ray, William Ching, Sammy White, George Mathews, Gussie Moran, Babe Didrikson Zaharias, Don Budge, Alice Marble, Frank Andrew Parker, Betty Hicks, Beverly Hanson, Helen Dettweiler, Loring Smith",Pat is a women's sports sensation unless her fiancé is around. Her new shady manager Mike keeps them apart and develops feelings for her.,7.0,4993,,,$ 11884,79.0,58.0,17.0,24,pat and mike
